customer_id,timestamp,amount,transaction_type,location,device,merchant,is_fraud
CUST009,2024-07-21 04:00:00,163.88,transfer,New York,desktop,Merchant_4,0
CUST009,2024-01-30 05:39:00,217.09,purchase,New York,mobile,Merchant_40,0
CUST009,2024-07-08 05:01:00,331.86,withdrawal,New York,ATM,Merchant_25,0
CUST009,2024-11-07 14:20:00,139.18,payment,Chicago,desktop,Merchant_30,0
CUST009,2024-09-16 11:12:00,221.55,purchase,New York,mobile,Merchant_33,0
CUST009,2024-08-20 16:12:00,280.85,payment,New York,desktop,Merchant_48,0
CUST009,2024-12-05 02:21:00,145.78,withdrawal,New York,mobile,Merchant_1,0
CUST009,2024-08-21 06:45:00,323.69,transfer,Los Angeles,desktop,Merchant_21,0
CUST009,2024-09-17 00:12:00,254.49,transfer,Houston,desktop,Merchant_9,0
CUST009,2024-10-01 03:59:00,266.29,withdrawal,Los Angeles,desktop,Merchant_9,0
CUST009,2024-08-24 01:10:00,201.94,withdrawal,New York,ATM,Merchant_26,0
CUST009,2024-09-02 14:13:00,225.33,payment,Los Angeles,mobile,Merchant_24,0
CUST009,2024-07-24 08:29:00,165.24,payment,New York,ATM,Merchant_5,0
CUST009,2024-03-10 15:26:00,146.98,transfer,New York,desktop,Merchant_10,0
CUST009,2024-11-06 12:58:00,247.99,purchase,New York,desktop,Merchant_9,0
CUST009,2024-06-30 06:16:00,171.62,transfer,New York,mobile,Merchant_41,0
CUST009,2024-01-25 02:45:00,192.05,purchase,New York,ATM,Merchant_17,0
CUST009,2024-08-01 18:28:00,274.99,purchase,Los Angeles,desktop,Merchant_46,0
CUST009,2024-09-04 04:26:00,218.26,payment,New York,ATM,Merchant_11,0
CUST009,2024-09-13 02:28:00,260.12,transfer,New York,mobile,Merchant_46,0
CUST009,2024-05-01 02:09:00,251.55,withdrawal,New York,mobile,Merchant_10,0
CUST009,2024-01-04 15:25:00,149.5,payment,Los Angeles,mobile,Merchant_27,0
CUST009,2024-03-29 14:46:00,242.49,purchase,Los Angeles,mobile,Merchant_39,0
CUST009,2024-03-11 11:13:00,233.84,payment,New York,mobile,Merchant_19,0
CUST009,2024-02-23 15:09:00,222.37,purchase,New York,mobile,Merchant_23,0
CUST009,2024-06-20 07:03:00,290.59,payment,Los Angeles,ATM,Merchant_39,0
CUST009,2024-04-15 20:31:00,247.25,payment,Miami,mobile,Merchant_19,0
CUST009,2024-09-27 20:56:00,174.84,withdrawal,New York,desktop,Merchant_14,0
CUST009,2024-02-08 21:26:00,306.07,transfer,New York,ATM,Merchant_5,0
CUST009,2024-08-26 05:52:00,316.43,purchase,Miami,desktop,Merchant_50,0
CUST009,2024-11-19 10:12:00,177.71,purchase,Chicago,desktop,Merchant_15,0
CUST009,2024-07-05 11:43:00,331.34,withdrawal,Los Angeles,mobile,Merchant_14,0
CUST009,2024-05-23 13:24:00,199.03,transfer,New York,desktop,Merchant_22,0
CUST009,2024-04-03 18:40:00,213.66,transfer,New York,mobile,Merchant_44,0
CUST009,2024-08-23 03:28:00,134.12,withdrawal,New York,mobile,Merchant_39,0
CUST009,2024-08-07 13:19:00,2445.08,transfer,New York,mobile,Merchant_6,1
CUST009,2024-11-17 22:19:00,300.37,purchase,New York,mobile,Merchant_13,0
CUST009,2024-05-23 22:55:00,254.08,withdrawal,New York,mobile,Merchant_23,0
CUST009,2024-04-25 22:39:00,120.1,purchase,New York,desktop,Merchant_26,0
CUST009,2024-12-28 19:57:00,276.23,withdrawal,Chicago,desktop,Merchant_9,0
CUST009,2024-09-23 00:57:00,250.4,withdrawal,Houston,ATM,Merchant_16,0
CUST009,2024-08-09 01:59:00,284.36,purchase,Los Angeles,mobile,Merchant_6,0
CUST009,2024-10-23 06:01:00,295.38,transfer,New York,mobile,Merchant_16,0
CUST009,2024-07-01 12:40:00,293.38,purchase,Houston,ATM,Merchant_15,0
CUST009,2024-10-24 23:54:00,242.8,withdrawal,Miami,ATM,Merchant_5,0
CUST009,2024-08-29 09:07:00,327.47,purchase,Los Angeles,desktop,Merchant_39,0
CUST009,2024-06-27 01:46:00,311.21,payment,New York,desktop,Merchant_48,0
CUST009,2024-05-28 17:58:00,273.11,payment,New York,ATM,Merchant_39,0
CUST009,2024-09-23 11:58:00,117.72,transfer,Houston,desktop,Merchant_30,0
CUST009,2024-02-15 05:11:00,204.75,payment,New York,ATM,Merchant_45,0
CUST009,2024-07-10 20:28:00,308.51,transfer,New York,mobile,Merchant_34,0
CUST009,2024-09-13 04:46:00,247.32,purchase,New York,mobile,Merchant_15,0
CUST009,2024-11-24 09:38:00,248.54,transfer,Houston,ATM,Merchant_38,0
CUST009,2024-09-02 18:26:00,173.36,payment,New York,ATM,Merchant_28,0
CUST009,2024-05-29 01:18:00,269.33,withdrawal,New York,mobile,Merchant_29,0
CUST009,2024-05-21 22:12:00,117.04,withdrawal,New York,desktop,Merchant_26,0
CUST009,2024-02-10 10:25:00,333.74,transfer,New York,desktop,Merchant_32,0
CUST009,2024-12-14 07:38:00,294.16,purchase,New York,desktop,Merchant_28,0
CUST009,2024-09-13 22:48:00,289.17,purchase,New York,desktop,Merchant_23,0
CUST009,2024-02-16 08:14:00,333.65,withdrawal,New York,desktop,Merchant_6,0
CUST009,2024-08-19 22:25:00,236.54,withdrawal,Chicago,mobile,Merchant_29,0
CUST009,2024-12-20 19:00:00,169.65,purchase,Los Angeles,mobile,Merchant_9,0
CUST009,2024-06-30 23:39:00,240.06,withdrawal,New York,mobile,Merchant_37,0
CUST009,2024-03-20 13:37:00,315.54,purchase,New York,ATM,Merchant_19,0
CUST009,2024-01-27 06:39:00,263.37,purchase,New York,mobile,Merchant_34,0
CUST009,2024-08-25 16:50:00,192.41,withdrawal,New York,desktop,Merchant_25,0
CUST009,2024-10-26 09:39:00,244.78,withdrawal,New York,mobile,Merchant_18,0
CUST009,2024-11-29 15:58:00,299.06,withdrawal,New York,mobile,Merchant_32,0
CUST009,2024-03-15 06:28:00,241.12,withdrawal,New York,desktop,Merchant_6,0
CUST009,2024-10-29 18:41:00,259.77,transfer,Los Angeles,mobile,Merchant_9,0
CUST009,2024-10-04 06:22:00,188.43,payment,New York,desktop,Merchant_47,0
CUST009,2024-02-16 09:32:00,231.47,withdrawal,New York,mobile,Merchant_14,0
CUST009,2024-01-06 14:24:00,214.6,withdrawal,Houston,desktop,Merchant_50,0
CUST009,2024-06-19 04:02:00,320.55,transfer,New York,mobile,Merchant_21,0
CUST009,2024-07-12 02:30:00,186.4,payment,Los Angeles,mobile,Merchant_16,0
CUST009,2024-01-21 07:14:00,232.13,payment,New York,desktop,Merchant_18,0
CUST009,2024-11-29 14:00:00,247.2,withdrawal,Houston,desktop,Merchant_39,0
CUST009,2024-03-05 21:44:00,179.59,purchase,New York,mobile,Merchant_29,0
CUST009,2024-04-05 05:30:00,149.56,purchase,New York,mobile,Merchant_28,0
CUST009,2024-01-23 23:26:00,285.56,withdrawal,New York,ATM,Merchant_48,0
CUST009,2024-09-12 14:42:00,317.45,payment,New York,mobile,Merchant_47,0
CUST009,2024-04-05 09:57:00,238.13,payment,New York,desktop,Merchant_25,0
CUST009,2024-01-24 13:59:00,237.07,withdrawal,New York,desktop,Merchant_42,0
CUST009,2024-03-27 23:21:00,239.61,payment,New York,ATM,Merchant_26,0
CUST009,2024-01-06 00:08:00,326.41,withdrawal,New York,mobile,Merchant_20,0
CUST009,2024-10-03 10:15:00,120.75,transfer,Los Angeles,desktop,Merchant_9,0
CUST009,2024-01-23 17:05:00,330.11,payment,New York,ATM,Merchant_14,0
CUST009,2024-03-31 22:26:00,215.31,payment,New York,desktop,Merchant_27,0
CUST009,2024-10-29 19:04:00,270.54,transfer,New York,desktop,Merchant_16,0
CUST009,2024-03-30 10:21:00,334.07,withdrawal,Houston,ATM,Merchant_48,0
CUST009,2024-09-02 23:20:00,294.52,payment,New York,ATM,Merchant_11,0
CUST009,2024-11-28 12:37:00,123.15,payment,New York,mobile,Merchant_13,0
CUST009,2024-07-06 21:27:00,2344.88,payment,New York,ATM,Merchant_5,1
CUST009,2024-06-10 23:47:00,160.11,payment,New York,desktop,Merchant_44,0
CUST009,2024-04-24 13:15:00,144.39,withdrawal,New York,mobile,Merchant_38,0
CUST009,2024-11-07 00:52:00,128.48,purchase,Houston,ATM,Merchant_12,0
CUST009,2024-08-21 05:22:00,207.2,withdrawal,New York,desktop,Merchant_50,0
CUST009,2024-03-30 17:15:00,200.93,transfer,New York,mobile,Merchant_7,0
CUST009,2024-11-12 21:27:00,256.92,purchase,New York,mobile,Merchant_27,0
CUST009,2024-02-12 20:21:00,146.17,purchase,New York,ATM,Merchant_44,0
