customer_id,timestamp,amount,transaction_type,location,device,merchant,is_fraud
CUST007,2024-11-16 09:59:00,267.81,transfer,New York,desktop,Merchant_7,0
CUST007,2024-06-07 16:02:00,449.74,purchase,New York,mobile,Merchant_5,0
CUST007,2024-09-11 08:04:00,485.59,transfer,Houston,desktop,Merchant_30,0
CUST007,2024-02-20 04:09:00,317.33,purchase,New York,mobile,Merchant_3,0
CUST007,2024-09-30 02:59:00,347.26,purchase,New York,desktop,Merchant_46,0
CUST007,2024-03-30 10:06:00,515.51,transfer,New York,mobile,Merchant_47,0
CUST007,2024-05-10 21:56:00,578.73,transfer,New York,ATM,Merchant_27,0
CUST007,2024-12-19 11:22:00,326.33,transfer,New York,desktop,Merchant_19,0
CUST007,2024-06-09 09:26:00,471.2,purchase,New York,mobile,Merchant_49,0
CUST007,2024-12-23 16:03:00,614.64,transfer,New York,mobile,Merchant_44,0
CUST007,2024-07-18 17:11:00,654.32,withdrawal,New York,desktop,Merchant_45,0
CUST007,2024-01-21 03:22:00,314.52,payment,New York,desktop,Merchant_27,0
CUST007,2024-03-01 18:16:00,277.96,payment,New York,ATM,Merchant_7,0
CUST007,2024-12-28 11:12:00,485.65,purchase,Chicago,desktop,Merchant_14,0
CUST007,2024-03-08 12:08:00,6468.14,transfer,Miami,mobile,Merchant_24,1
CUST007,2024-01-30 17:44:00,263.97,purchase,Los Angeles,mobile,Merchant_27,0
CUST007,2024-06-01 20:28:00,480.19,purchase,New York,desktop,Merchant_26,0
CUST007,2024-02-05 01:27:00,391.56,payment,New York,mobile,Merchant_12,0
CUST007,2024-05-04 14:05:00,512.33,transfer,Houston,ATM,Merchant_6,0
CUST007,2024-03-01 01:32:00,375.97,transfer,Chicago,mobile,Merchant_5,0
CUST007,2024-07-27 07:39:00,311.97,transfer,Chicago,ATM,Merchant_49,0
CUST007,2024-06-28 22:05:00,295.89,purchase,New York,desktop,Merchant_16,0
CUST007,2024-10-20 11:10:00,501.49,purchase,New York,desktop,Merchant_16,0
CUST007,2024-07-21 13:28:00,484.86,payment,Los Angeles,desktop,Merchant_12,0
CUST007,2024-11-19 04:31:00,6058.23,withdrawal,New York,mobile,Merchant_49,1
CUST007,2024-07-16 16:01:00,294.53,transfer,New York,mobile,Merchant_36,0
CUST007,2024-01-07 17:01:00,409.75,withdrawal,New York,mobile,Merchant_30,0
CUST007,2024-09-08 04:54:00,396.3,withdrawal,New York,ATM,Merchant_10,0
CUST007,2024-01-20 13:12:00,647.98,withdrawal,Los Angeles,desktop,Merchant_4,0
CUST007,2024-06-08 10:41:00,581.0,purchase,Miami,mobile,Merchant_4,0
CUST007,2024-07-25 15:17:00,308.88,withdrawal,New York,ATM,Merchant_37,0
CUST007,2024-01-26 01:31:00,552.79,transfer,New York,mobile,Merchant_18,0
CUST007,2024-09-06 03:31:00,500.52,withdrawal,Miami,mobile,Merchant_45,0
CUST007,2024-01-21 23:11:00,437.15,payment,New York,ATM,Merchant_23,0
CUST007,2024-01-22 17:25:00,323.57,purchase,New York,desktop,Merchant_26,0
CUST007,2024-07-28 08:57:00,625.86,payment,New York,mobile,Merchant_29,0
CUST007,2024-10-27 08:10:00,529.07,purchase,Miami,mobile,Merchant_14,0
CUST007,2024-07-11 07:22:00,237.2,transfer,Houston,mobile,Merchant_25,0
CUST007,2024-11-16 02:57:00,466.91,withdrawal,Miami,desktop,Merchant_41,0
CUST007,2024-08-26 01:45:00,472.81,purchase,New York,mobile,Merchant_24,0
CUST007,2024-04-02 07:07:00,300.94,payment,New York,desktop,Merchant_25,0
CUST007,2024-06-01 14:49:00,435.81,transfer,New York,ATM,Merchant_9,0
CUST007,2024-04-17 14:51:00,246.72,purchase,Chicago,mobile,Merchant_34,0
CUST007,2024-05-07 22:49:00,609.59,payment,New York,ATM,Merchant_30,0
CUST007,2024-08-05 20:48:00,506.21,payment,Los Angeles,mobile,Merchant_3,0
CUST007,2024-12-02 04:45:00,629.59,transfer,New York,desktop,Merchant_35,0
CUST007,2024-08-05 11:03:00,332.38,withdrawal,New York,ATM,Merchant_7,0
